TID	CHEMBL_ID	TargetName	Organism
102443	CHEMBL6140	cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A	Rattus norvegicus
11720	CHEMBL2793	Casein kinase I alpha	Homo sapiens
163	CHEMBL239	Peroxisome proliferator-activated receptor alpha	Homo sapiens
12825	CHEMBL4441	C-X-C chemokine receptor type 3	Homo sapiens
12	CHEMBL1801	Plasminogen	Homo sapiens
100686	CHEMBL5980	Dengue virus type 2 NS3 protein	Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)
11752	CHEMBL1955	Vascular endothelial growth factor receptor 3	Homo sapiens
11862	CHEMBL3910	11-beta-hydroxysteroid dehydrogenase 1	Mus musculus
11110	CHEMBL4588	Matrix metalloproteinase 8	Homo sapiens
20092	CHEMBL3884	Sodium/glucose cotransporter 2	Homo sapiens
100912	CHEMBL5314	Tyrosine-protein kinase receptor TYRO3	Homo sapiens
17080	CHEMBL3948	Angiotensin II type 1a (AT-1a) receptor	Oryctolagus cuniculus
100855	CHEMBL5407	Serine/threonine-protein kinase PIM3	Homo sapiens
103154	CHEMBL1075104	Leucine-rich repeat serine/threonine-protein kinase 2	Homo sapiens
10599	CHEMBL275	Phosphodiesterase 4B	Homo sapiens
10696	CHEMBL4816	Serine/threonine-protein kinase AKT3	Homo sapiens
115	CHEMBL227	Type-1 angiotensin II receptor	Homo sapiens
10403	CHEMBL4471	Thrombin	Bos taurus
30017	CHEMBL3835	Serine/threonine-protein kinase NEK2	Homo sapiens
11635	CHEMBL299	Protein kinase C alpha	Homo sapiens
176	CHEMBL2001	Purinergic receptor P2Y12	Homo sapiens
103990	CHEMBL1741194	Mitochondrial import inner membrane translocase subunit TIM10	Saccharomyces cerevisiae S288c
12456	CHEMBL3471	Human immunodeficiency virus type 1 integrase	Human immunodeficiency virus 1
11942	CHEMBL3286	Urokinase-type plasminogen activator	Homo sapiens
30018	CHEMBL3836	LIM domain kinase 1	Homo sapiens
10869	CHEMBL3192	Histone deacetylase 8	Homo sapiens
100413	CHEMBL4898	Neurotrophic tyrosine kinase receptor type 2	Homo sapiens
10531	CHEMBL2527	Serine/threonine-protein kinase Chk2	Homo sapiens
11409	CHEMBL3587	Dual specificity mitogen-activated protein kinase kinase 1	Homo sapiens
10667	CHEMBL3199	Acetylcholinesterase	Rattus norvegicus
103	CHEMBL223	Alpha-1d adrenergic receptor	Homo sapiens
101464	CHEMBL6166	Mitogen-activated protein kinase kinase kinase kinase 4	Homo sapiens
11755	CHEMBL1841	Tyrosine-protein kinase FYN	Homo sapiens
12694	CHEMBL3553	Tyrosine-protein kinase TYK2	Homo sapiens
11978	CHEMBL5102	Vanilloid receptor	Rattus norvegicus
100079	CHEMBL2041	Tyrosine-protein kinase receptor RET	Homo sapiens
11290	CHEMBL3759	Histamine H4 receptor	Homo sapiens
17085	CHEMBL4143	Calpain 2	Sus scrofa
10548	CHEMBL3473	C-C chemokine receptor type 3	Homo sapiens
88	CHEMBL2056	Dopamine D1 receptor	Homo sapiens
247	CHEMBL1785	Endothelin receptor ET-B	Homo sapiens
12097	CHEMBL5375	Hepatitis C virus NS5B RNA-dependent RNA polymerase	Hepatitis C virus
30036	CHEMBL4203	Dual specificity protein kinase CLK4	Homo sapiens
246	CHEMBL2069	Thromboxane A2 receptor	Homo sapiens
20130	CHEMBL4198	Inhibitor of apoptosis protein 3	Homo sapiens
12167	CHEMBL4980	Neuronal acetylcholine receptor protein alpha-7 subunit	Rattus norvegicus
101440	CHEMBL6089	Ubiquitin-conjugating enzyme E2 N	Homo sapiens
102965	CHEMBL1075257	Large T antigen	Simian virus 40
11291	CHEMBL2243	Anandamide amidohydrolase	Homo sapiens
106	CHEMBL1898	Serotonin 1b (5-HT1b) receptor	Homo sapiens
19639	CHEMBL3778	Interleukin-1 receptor-associated kinase 4	Homo sapiens
11035	CHEMBL281	Carbonic anhydrase IV	Bos taurus
20154	CHEMBL4793	Dipeptidyl peptidase IX	Homo sapiens
100304	CHEMBL4860	Apoptosis regulator Bcl-2	Homo sapiens
11926	CHEMBL2742	Fibroblast growth factor receptor 3	Homo sapiens
11336	CHEMBL4561	Neuropeptide Y receptor type 5	Homo sapiens
104003	CHEMBL1741207	Sentrin-specific protease 8	Homo sapiens
12824	CHEMBL2871	Cholecystokinin A receptor	Rattus norvegicus
12946	CHEMBL331	Cyclin-dependent kinase 4	Homo sapiens
11017	CHEMBL2850	Glycogen synthase kinase-3 alpha	Homo sapiens
227	CHEMBL1833	Serotonin 2b (5-HT2b) receptor	Homo sapiens
100080	CHEMBL4482	Serine/threonine-protein kinase PAK 4	Homo sapiens
11969	CHEMBL4101	cAMP-dependent protein kinase alpha-catalytic subunit	Homo sapiens
105	CHEMBL1983	Serotonin 1d (5-HT1d) receptor	Homo sapiens
12476	CHEMBL2564	Metabotropic glutamate receptor 5	Rattus norvegicus
10044	CHEMBL3629	Casein kinase II alpha	Homo sapiens
128	CHEMBL232	Alpha-1b adrenergic receptor	Homo sapiens
10752	CHEMBL1991	Inhibitor of nuclear factor kappa B kinase beta subunit	Homo sapiens
12947	CHEMBL4036	Cyclin-dependent kinase 5	Homo sapiens
10315	CHEMBL3222	Delta opioid receptor	Mus musculus
100854	CHEMBL4578	Maternal embryonic leucine zipper kinase	Homo sapiens
10918	CHEMBL2959	Tyrosine-protein kinase ITK/TSK	Homo sapiens
125	CHEMBL229	Alpha-1a adrenergic receptor	Homo sapiens
100459	CHEMBL4153	Sigma-1 receptor	Cavia porcellus
12724	CHEMBL2345	Ribosomal protein S6 kinase alpha 3	Homo sapiens
105126	CHEMBL2146298	Protein skinhead-1	Caenorhabditis elegans
12247	CHEMBL2996	Protein kinase C delta	Homo sapiens
118	CHEMBL1855	Gonadotropin-releasing hormone receptor	Homo sapiens
103719	CHEMBL1293286	Polyadenylate-binding protein 1	Homo sapiens
100097	CHEMBL5251	Tyrosine-protein kinase BTK	Homo sapiens
127	CHEMBL231	Histamine H1 receptor	Homo sapiens
197	CHEMBL1913	Platelet-derived growth factor receptor beta	Homo sapiens
249	CHEMBL252	Endothelin receptor ET-A	Homo sapiens
11408	CHEMBL2637	c-Jun N-terminal kinase 3	Homo sapiens
10003	CHEMBL2581	Cathepsin D	Homo sapiens
42	CHEMBL209	Trypsin I	Homo sapiens
11944	CHEMBL304	Norepinephrine transporter	Rattus norvegicus
30043	CHEMBL4523	Serine/threonine-protein kinase PIM2	Homo sapiens
105134	CHEMBL2146306	Rac GTPase-activating protein 1	Homo sapiens
10612	CHEMBL2534	3-phosphoinositide dependent protein kinase-1	Homo sapiens
12268	CHEMBL3976	Dipeptidyl peptidase II	Homo sapiens
12166	CHEMBL312	Arachidonate 5-lipoxygenase	Rattus norvegicus
138	CHEMBL2014	Nociceptin receptor	Homo sapiens
10378	CHEMBL4072	Cathepsin B	Homo sapiens
235	CHEMBL248	Leukocyte elastase	Homo sapiens
10009	CHEMBL5113	Orexin receptor 1	Homo sapiens
12090	CHEMBL2292	Dual-specificity tyrosine-phosphorylation regulated kinase 1A	Homo sapiens
17047	CHEMBL2949	Cyclooxygenase-1	Ovis aries
10919	CHEMBL2835	Tyrosine-protein kinase JAK1	Homo sapiens
10695	CHEMBL2431	Serine/threonine-protein kinase AKT2	Homo sapiens
3	CHEMBL1827	Phosphodiesterase 5A	Homo sapiens
11407	CHEMBL4179	c-Jun N-terminal kinase 2	Homo sapiens
11522	CHEMBL298	Cholecystokinin B receptor	Homo sapiens
20151	CHEMBL4657	Dipeptidyl peptidase VIII	Homo sapiens
10907	CHEMBL3024	Serine/threonine-protein kinase PLK1	Homo sapiens
238	CHEMBL1936	Stem cell growth factor receptor	Homo sapiens
12576	CHEMBL3145	PI3-kinase p110-beta subunit	Homo sapiens
11727	CHEMBL2409	Epoxide hydratase	Homo sapiens
35	CHEMBL1981	Insulin receptor	Homo sapiens
11535	CHEMBL4158	Fatty acid synthase	Homo sapiens
11289	CHEMBL3229	Anandamide amidohydrolase	Rattus norvegicus
100044	CHEMBL4354	Mu opioid receptor	Cavia porcellus
10811	CHEMBL3231	Rho-associated protein kinase 1	Homo sapiens
100468	CHEMBL4361	Induced myeloid leukemia cell differentiation protein Mcl-1	Homo sapiens
10209	CHEMBL3155	Serotonin 7 (5-HT7) receptor	Homo sapiens
11300	CHEMBL4124	Histamine H3 receptor	Rattus norvegicus
100417	CHEMBL4247	ALK tyrosine kinase receptor	Homo sapiens
47	CHEMBL211	Muscarinic acetylcholine receptor M2	Homo sapiens
10502	CHEMBL3571	Cannabinoid CB1 receptor	Rattus norvegicus
11177	CHEMBL3130	PI3-kinase p110-delta subunit	Homo sapiens
10979	CHEMBL1868	Vascular endothelial growth factor receptor 1	Homo sapiens
11307	CHEMBL1865	Histone deacetylase 6	Homo sapiens
11082	CHEMBL2208	MAP kinase-activated protein kinase 2	Homo sapiens
12912	CHEMBL3622	Cytochrome P450 2C19	Homo sapiens
86	CHEMBL1951	Monoamine oxidase A	Homo sapiens
11575	CHEMBL4015	C-C chemokine receptor type 2	Homo sapiens
11736	CHEMBL302	Adenosine A2a receptor	Rattus norvegicus
61	CHEMBL216	Muscarinic acetylcholine receptor M1	Homo sapiens
65	CHEMBL1978	Cytochrome P450 19A1	Homo sapiens
219	CHEMBL245	Muscarinic acetylcholine receptor M3	Homo sapiens
100126	CHEMBL5145	Serine/threonine-protein kinase B-raf	Homo sapiens
11939	CHEMBL3267	PI3-kinase p110-gamma subunit	Homo sapiens
12687	CHEMBL322	Serotonin 2a (5-HT2a) receptor	Rattus norvegicus
11280	CHEMBL3227	Metabotropic glutamate receptor 5	Homo sapiens
12594	CHEMBL3356	Cytochrome P450 1A2	Homo sapiens
36	CHEMBL208	Progesterone receptor	Homo sapiens
55	CHEMBL215	Arachidonate 5-lipoxygenase	Homo sapiens
133	CHEMBL235	Peroxisome proliferator-activated receptor gamma	Homo sapiens
174	CHEMBL242	Estrogen receptor beta	Homo sapiens
10498	CHEMBL3837	Cathepsin L	Homo sapiens
124	CHEMBL1800	Corticotropin releasing factor receptor 1	Homo sapiens
11663	CHEMBL3105	Poly [ADP-ribose] polymerase-1	Homo sapiens
11242	CHEMBL2695	Focal adhesion kinase 1	Homo sapiens
12968	CHEMBL4792	Orexin receptor 2	Homo sapiens
104	CHEMBL2039	Monoamine oxidase B	Homo sapiens
56	CHEMBL1871	Androgen Receptor	Homo sapiens
20131	CHEMBL5023	p53-binding protein Mdm-2	Homo sapiens
12840	CHEMBL1844	Macrophage colony stimulating factor  receptor	Homo sapiens
10495	CHEMBL268	Cathepsin K	Homo sapiens
10526	CHEMBL269	Delta opioid receptor	Rattus norvegicus
11534	CHEMBL2954	Cathepsin S	Homo sapiens
10532	CHEMBL1914	Butyrylcholinesterase	Homo sapiens
11109	CHEMBL283	Matrix metalloproteinase 3	Homo sapiens
90	CHEMBL219	Dopamine D4 receptor	Homo sapiens
101542	CHEMBL5763	Cholinesterase	Equus caballus
10131	CHEMBL2334	Caspase-3	Homo sapiens
11473	CHEMBL3706	ADAM17	Homo sapiens
10102	CHEMBL4550	5-lipoxygenase activating protein	Homo sapiens
17084	CHEMBL3952	Kappa opioid receptor	Cavia porcellus
11902	CHEMBL2815	Nerve growth factor receptor Trk-A	Homo sapiens
12209	CHEMBL3242	Carbonic anhydrase XII	Homo sapiens
20174	CHEMBL5071	G protein-coupled receptor 44	Homo sapiens
10417	CHEMBL4805	P2X purinoceptor 7	Homo sapiens
10580	CHEMBL274	C-C chemokine receptor type 5	Homo sapiens
11272	CHEMBL287	Sigma opioid receptor	Homo sapiens
12071	CHEMBL308	Cyclin-dependent kinase 1	Homo sapiens
96	CHEMBL221	Cyclooxygenase-1	Homo sapiens
11638	CHEMBL4040	MAP kinase ERK2	Homo sapiens
228	CHEMBL247	Human immunodeficiency virus type 1 reverse transcriptase	Human immunodeficiency virus 1
25	CHEMBL2034	Glucocorticoid receptor	Homo sapiens
11149	CHEMBL2973	Rho-associated protein kinase 2	Homo sapiens
10266	CHEMBL3650	Fibroblast growth factor receptor 1	Homo sapiens
19	CHEMBL206	Estrogen receptor alpha	Homo sapiens
12670	CHEMBL1974	Tyrosine-protein kinase receptor FLT3	Homo sapiens
8	CHEMBL1862	Tyrosine-protein kinase ABL	Homo sapiens
12261	CHEMBL2276	c-Jun N-terminal kinase 1	Homo sapiens
278	CHEMBL255	Adenosine A2b receptor	Homo sapiens
188	CHEMBL1824	Receptor protein-tyrosine kinase erbB-2	Homo sapiens
10781	CHEMBL2185	Serine/threonine-protein kinase Aurora-B	Homo sapiens
10260	CHEMBL4794	Vanilloid receptor	Homo sapiens
10608	CHEMBL4829	Acetyl-CoA carboxylase 2	Homo sapiens
11024	CHEMBL280	Matrix metalloproteinase 13	Homo sapiens
250	CHEMBL249	Neurokinin 1 receptor	Homo sapiens
13061	CHEMBL335	Protein-tyrosine phosphatase 1B	Homo sapiens
10849	CHEMBL2148	Tyrosine-protein kinase JAK3	Homo sapiens
12952	CHEMBL3594	Carbonic anhydrase IX	Homo sapiens
234	CHEMBL1957	Insulin-like growth factor I receptor	Homo sapiens
10142	CHEMBL259	Melanocortin receptor 4	Homo sapiens
10140	CHEMBL258	Tyrosine-protein kinase LCK	Homo sapiens
100010	CHEMBL4409	Phosphodiesterase 10A	Homo sapiens
10906	CHEMBL2599	Tyrosine-protein kinase SYK	Homo sapiens
10938	CHEMBL2971	Tyrosine-protein kinase JAK2	Homo sapiens
11225	CHEMBL286	Renin	Homo sapiens
12592	CHEMBL321	Matrix metalloproteinase 9	Homo sapiens
10529	CHEMBL270	Mu opioid receptor	Rattus norvegicus
12512	CHEMBL318	Adenosine A1 receptor	Rattus norvegicus
108	CHEMBL225	Serotonin 2c (5-HT2c) receptor	Homo sapiens
11678	CHEMBL301	Cyclin-dependent kinase 2	Homo sapiens
17018	CHEMBL4078	Acetylcholinesterase	Electrophorus electricus
11489	CHEMBL4235	11-beta-hydroxysteroid dehydrogenase 1	Homo sapiens
155	CHEMBL238	Dopamine transporter	Homo sapiens
13077	CHEMBL338	Dopamine transporter	Rattus norvegicus
12967	CHEMBL4630	Serine/threonine-protein kinase Chk1	Homo sapiens
100	CHEMBL222	Norepinephrine transporter	Homo sapiens
12911	CHEMBL3397	Cytochrome P450 2C9	Homo sapiens
10627	CHEMBL3371	Serotonin 6 (5-HT6) receptor	Homo sapiens
10839	CHEMBL2147	Serine/threonine-protein kinase PIM1	Homo sapiens
12666	CHEMBL4282	Serine/threonine-protein kinase AKT	Homo sapiens
12697	CHEMBL325	Histone deacetylase 1	Homo sapiens
18061	CHEMBL4296	Sodium channel protein type IX alpha subunit	Homo sapiens
107	CHEMBL224	Serotonin 2a (5-HT2a) receptor	Homo sapiens
10197	CHEMBL262	Glycogen synthase kinase-3 beta	Homo sapiens
126	CHEMBL230	Cyclooxygenase-2	Homo sapiens
10280	CHEMBL264	Histamine H3 receptor	Homo sapiens
13000	CHEMBL332	Matrix metalloproteinase-1	Homo sapiens
11400	CHEMBL2842	Serine/threonine-protein kinase mTOR	Homo sapiens
130	CHEMBL234	Dopamine D3 receptor	Homo sapiens
51	CHEMBL214	Serotonin 1a (5-HT1a) receptor	Homo sapiens
11365	CHEMBL289	Cytochrome P450 2D6	Homo sapiens
93	CHEMBL220	Acetylcholinesterase	Homo sapiens
20014	CHEMBL4722	Serine/threonine-protein kinase Aurora-A	Homo sapiens
11451	CHEMBL3717	Hepatocyte growth factor receptor	Homo sapiens
19905	CHEMBL344	Melanin-concentrating hormone receptor 1	Homo sapiens
12198	CHEMBL313	Serotonin transporter	Rattus norvegicus
280	CHEMBL256	Adenosine A3 receptor	Homo sapiens
114	CHEMBL226	Adenosine A1 receptor	Homo sapiens
13001	CHEMBL333	Matrix metalloproteinase-2	Homo sapiens
129	CHEMBL233	Mu opioid receptor	Homo sapiens
137	CHEMBL237	Kappa opioid receptor	Homo sapiens
11140	CHEMBL284	Dipeptidyl peptidase IV	Homo sapiens
10434	CHEMBL267	Tyrosine-protein kinase SRC	Homo sapiens
136	CHEMBL236	Delta opioid receptor	Homo sapiens
191	CHEMBL243	Human immunodeficiency virus type 1 protease	Human immunodeficiency virus 1
10193	CHEMBL261	Carbonic anhydrase I	Homo sapiens
87	CHEMBL218	Cannabinoid CB1 receptor	Homo sapiens
10188	CHEMBL260	MAP kinase p38 alpha	Homo sapiens
10576	CHEMBL273	Serotonin 1a (5-HT1a) receptor	Rattus norvegicus
121	CHEMBL228	Serotonin transporter	Homo sapiens
259	CHEMBL253	Cannabinoid CB2 receptor	Homo sapiens
14037	CHEMBL339	Dopamine D2 receptor	Rattus norvegicus
252	CHEMBL251	Adenosine A2a receptor	Homo sapiens
11362	CHEMBL4005	PI3-kinase p110-alpha subunit	Homo sapiens
15	CHEMBL205	Carbonic anhydrase II	Homo sapiens
17045	CHEMBL340	Cytochrome P450 3A4	Homo sapiens
12252	CHEMBL4822	Beta-secretase 1	Homo sapiens
194	CHEMBL244	Coagulation factor X	Homo sapiens
11	CHEMBL204	Thrombin	Homo sapiens
9	CHEMBL203	Epidermal growth factor receptor erbB1	Homo sapiens
72	CHEMBL217	Dopamine D2 receptor	Homo sapiens
10980	CHEMBL279	Vascular endothelial growth factor receptor 2	Homo sapiens
165	CHEMBL240	HERG	Homo sapiens
